area,transect.ID,plot.ID,tree,common.name,scientific.name,family.name,type,DBH.2013,canopy.2013,light.2013,dead.2013,D.class.2013,Hcom.2013,Htot.2013,RN.2013,RS.2013,RE.2013,RW.2013,date.2013,DBH.2018,Htot.2018,dead.2018,date.2018,UTM.Easting,UTM.Northing
AND_A01,T1P1,1,1,morta,NA,NA,O,13,NA,NA,TRUE,2,NA,7.9,NA,NA,NA,NA,20130822,NA,NA,TRUE,20180321,296471.6252,9718217.154
AND_A01,T1P1,1,2,morta,NA,NA,O,21,NA,NA,TRUE,2,NA,6,NA,NA,NA,NA,20130822,NA,NA,TRUE,20180321,296474.207,9718214.32
AND_A01,T1P1,1,3,envira preta,Guatteria schomburgkiana,Annonaceae,O,11.6,S,1,FALSE,NA,3.17,5.45,1.1,1,0.8,1,20130822,NA,NA,TRUE,20180321,296475.731,9718211.616
AND_A01,T1P1,1,4,iperana,Eperua bijuga,Fabaceae,O,142,S,1,FALSE,NA,6.21,10.56,1.4,2.3,1.8,2.2,20130822,NA,NA,TRUE,20180321,296473.7785,9718209.724
AND_A01,T1P1,1,5,morta,NA,NA,O,15.3,NA,NA,TRUE,2,NA,7.16,NA,NA,NA,NA,20130822,NA,NA,TRUE,20180321,296478.0885,9718208.032
AND_A01,T1P1,1,6,jatereu,Lecythis idatimon,Lecythidaceae,O,41.5,E,1,FALSE,NA,16.49,26.11,2,2.2,1.7,1.6,20130822,NA,NA,TRUE,20180321,296481.0013,9718202.683
AND_A01,T1P1,1,7,açai,Euterpe oleracea,Arecaceae,P,11.6,E,1,FALSE,NA,NA,5.22,NA,NA,NA,NA,20130822,NA,NA,TRUE,20180321,296481.084,9718202.495
AND_A01,T1P1,1,8,lacre,Vismia guianensis,Clusiaceae,O,10.6,E,1,FALSE,NA,3.71,7.5,1.5,2.1,1.7,2.3,20130822,NA,NA,TRUE,20180321,296477.6213,9718200.98
AND_A01,T1P1,1,9,morta,NA,NA,O,18.1,NA,NA,TRUE,3,NA,2.46,NA,NA,NA,NA,20130822,NA,NA,TRUE,20180321,296481.5953,9718192.956
AND_A01,T1P1,1,10,tachi branco,Tachigali paniculata,Fabaceae,O,57,E,1,FALSE,NA,26.28,38.55,2.6,6.4,5.2,6.7,20130822,NA,NA,TRUE,20180321,296488.315,9718186.836
AND_A01,T1P1,1,11,maravuvuia,Croton matourensis,Euphorbiaceae,O,10.8,S,1,FALSE,NA,7.69,10.57,1.6,1,1.2,1.8,20130822,NA,NA,TRUE,20180321,296488.3847,9718177.767
AND_A01,T1P1,1,12,morta,NA,NA,O,11.5,NA,NA,TRUE,3,NA,3.59,NA,NA,NA,NA,20130822,NA,NA,TRUE,20180321,296491.8467,9718178.307
AND_A01,T1P1,1,13,embauba vermelha,Cecropia distachya,Urticaceae,O,11,S,2,FALSE,NA,9.04,11.49,1.5,1,1,1.4,20130822,NA,NA,TRUE,20180321,296492.5496,9718176.71
AND_A01,T1P1,1,14,breu barrote,Tetragastris panamensis,Burseraceae,O,44.8,S,2,FALSE,NA,9.99,14.56,3.2,4.4,2.3,4.8,20130822,NA,NA,TRUE,20180321,296464.4028,9718177.587
AND_A01,T1P1,1,15,andiroba,Carapa guianensis,Meliaceae,O,44.4,E,1,FALSE,NA,14.9,21.16,2.6,2,3.7,1.3,20130822,NA,NA,TRUE,20180321,296448.7425,9718175.084
AND_A01,T1P1,1,16,mata mata branco,Eschweilera coriacea,Lecythidaceae,O,41.6,E,1,FALSE,NA,12.08,15.79,3.6,3.4,3.5,4.2,20130822,NA,NA,NA,20180321,296457.3621,9718188.646
AND_A01,T1P1,1,17,inga vermelho,Inga alba,Fabaceae,O,37.8,E,1,FALSE,NA,10.5,20.5,6.2,1.8,4.3,2.7,20130822,NA,NA,TRUE,20180321,296461.6868,9718191.516
AND_A01,T1P1,1,18,pente de macaco,Apeiba petoumo,Malvaceae,O,50.5,E,1,FALSE,NA,20.35,29.47,5.1,2.2,2.8,2.7,20130822,NA,NA,TRUE,20180321,296447.2845,9718165.528
AND_A01,T1P1,1,19,cajuaçu,Anacardium spruceanum,Anacardiaceae,O,101.6,E,1,FALSE,NA,25.95,39.92,8.7,6.2,10,6.5,20130822,NA,NA,NA,20180321,296430.2458,9718192.187
AND_A01,T1P1,1,20,escorrega macaco,Capirona huberiana,Rubiaceae,O,48.3,E,1,FALSE,NA,20.76,29.49,5.2,5.3,4.2,5.8,20130822,NA,NA,TRUE,20180321,296438.3163,9718204.362
AND_A01,T1P1,1,21,mata mata branco,Eschweilera coriacea,Lecythidaceae,O,54,E,1,FALSE,NA,12.74,22.01,3.6,4,4.3,1.2,20130822,NA,NA,TRUE,20180321,296460.3604,9718209.867
AND_A01,T1P1,1,97,bacaba,Oenocarpus bacaba,Arecaceae,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.2,16.16,NA,20180321,296470.0788,9718205.463
AND_A01,T1P1,1,98,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,11.97,TRUE,20180321,296451.4748,9718209.856
AND_A01,T1P1,1,99,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,12.11,TRUE,20180321,296451.516,9718209.761
AND_A01,T1P1,1,100,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,24.61,TRUE,20180321,296479.0612,9718173.477
AND_A01,T1P1,1,101,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,11.97,TRUE,20180321,296477.8608,9718174.429
AND_A01,T1P1,1,102,abiurana,Pouteria gongrijpii,Sapotaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,15.22,NA,20180321,296476.5656,9718175.342
AND_A01,T1P1,1,103,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2,13.26,TRUE,20180321,296476.4708,9718175.303
AND_A01,T1P1,1,104,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4,14.59,TRUE,20180321,296479.7572,9718180.326
AND_A01,T1P1,1,105,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,14,TRUE,20180321,296476.5172,9718193.326
AND_A01,T1P1,1,106,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,15.5,TRUE,20180321,296473.6531,9718193.492
AND_A01,T1P1,1,107,mamui,Jacaratia spinosa,Caricaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.6,19.84,NA,20180321,296466.9188,9718203.523
AND_A01,T1P1,1,108,tatapiririca,Tapirira guianensis,Anacardiaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.4,16.8,NA,20180321,296467.0256,9718203.788
AND_A01,T1P1,1,109,tatapiririca,Tapirira guianensis,Anacardiaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.1,16.64,NA,20180321,296464.5645,9718202.794
AND_A01,T1P1,1,110,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6,13.51,TRUE,20180321,296467.3832,9718211.357
AND_A01,T1P1,1,111,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4,13.39,TRUE,20180321,296467.3007,9718211.546
AND_A01,T1P1,1,112,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.4,21.1,TRUE,20180321,296463.4396,9718215.535
AND_A01,T1P1,1,113,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8,13.01,TRUE,20180321,296462.2015,9718218.361
AND_A01,T1P2,2,22,abiurana branca,Pouteria guianensis,Sapotaceae,O,21.5,S,2,FALSE,NA,8.45,12.48,1.8,2.4,1.8,2.2,20130822,NA,NA,NA,20180321,296534.2042,9718081.61
AND_A01,T1P2,2,23,arataciu,Sagotia racemosa,Euphorbiaceae,O,13.1,S,2,FALSE,NA,4.18,6.64,0.8,1.4,1.1,1.3,20130822,NA,NA,NA,20180321,296538.6349,9718077.055
AND_A01,T1P2,2,24,geniparana,Gustavia poeppigiana,Lecythidaceae,O,12.4,S,2,FALSE,NA,5.53,9.16,4.3,0.6,1.2,1.2,20130822,NA,NA,NA,20180321,296538.0784,9718074.92
AND_A01,T1P2,2,25,jatereu,Lecythis idatimon,Lecythidaceae,O,10.8,S,2,FALSE,NA,6.39,9.85,1.2,1,1,1,20130822,NA,NA,NA,20180321,296537.3961,9718074.273
AND_A01,T1P2,2,26,pratudo,Simaba cedron,Simaroubaceae,O,10.3,S,2,FALSE,NA,5.13,7.3,1,0.8,0.8,1.1,20130822,NA,NA,TRUE,20180321,296540.5412,9718074.628
AND_A01,T1P2,2,27,inga chichica,Inga heterophylla,Fabaceae,O,45.4,S,1,FALSE,NA,15.32,22.86,0.8,4.8,1.4,3.3,20130822,NA,NA,NA,20180321,296536.8626,9718072.925
AND_A01,T1P2,2,28,jatereu,Lecythis idatimon,Lecythidaceae,O,16.2,S,2,FALSE,NA,10.28,14.02,1.3,1.1,1.2,1.4,20130822,NA,NA,TRUE,20180321,296539.1619,9718071.236
AND_A01,T1P2,2,29,breu branco,Protium paniculatum,Burseraceae,O,26.9,C,2,FALSE,NA,14.75,20.36,1.5,1.2,1.7,1.3,20130822,NA,NA,NA,20180321,296541.1062,9718068.94
AND_A01,T1P2,2,30,breu vermelho,Protium hebetatum,Burseraceae,O,10.2,S,2,FALSE,NA,10.24,12.8,3.4,1,0.7,0.8,20130822,NA,NA,NA,20180321,296542.1376,9718068.752
AND_A01,T1P2,2,31,abiurana branca,Pouteria guianensis,Sapotaceae,O,50,E,1,FALSE,NA,27.05,34.92,6.4,4.2,4.5,3.4,20130822,NA,NA,TRUE,20180321,296537.8607,9718066.797
AND_A01,T1P2,2,32,abiurana,Pouteria gongrijpii,Sapotaceae,O,17.3,S,2,FALSE,NA,9.86,14.03,1.6,0.5,1.5,0.6,20130822,NA,NA,TRUE,20180321,296544.8944,9718066.27
AND_A01,T1P2,2,33,breu branco,Protium paniculatum,Burseraceae,O,18.5,S,2,FALSE,NA,11.82,18.1,1,1.8,1.6,1.1,20130822,NA,NA,NA,20180321,296544.4259,9718061.122
AND_A01,T1P2,2,34,embauba branca,Cecropia palmata,Urticaceae,O,13.7,S,1,FALSE,NA,10.74,14.45,1.3,1.3,1.2,1.5,20130822,16.6,NA,FALSE,20180321,296550.3997,9718055.582
AND_A01,T1P2,2,35,morta,NA,NA,O,12.7,NA,NA,TRUE,2,NA,4.77,NA,NA,NA,NA,20130822,NA,NA,TRUE,20180321,296550.976,9718055.181
AND_A01,T1P2,2,36,embauba branca,Cecropia palmata,Urticaceae,O,11.9,S,1,FALSE,NA,11.1,12.28,0.9,0.8,0.5,0.6,20130822,NA,NA,NA,20180321,296552.2294,9718053.548
AND_A01,T1P2,2,37,mamui,Jacaratia spinosa,Caricaceae,O,15.9,S,1,FALSE,NA,5.19,6.23,0.5,0.6,0.5,0.5,20130822,NA,NA,NA,20180321,296550.0213,9718052.575
AND_A01,T1P2,2,38,mamui,Jacaratia spinosa,Caricaceae,O,11.3,S,1,FALSE,NA,5.24,6.28,0.7,0.4,0.5,0.6,20130822,NA,NA,NA,20180321,296549.8293,9718052.491
AND_A01,T1P2,2,39,trema,Trema micrantha,Cannabaceae,O,10.1,S,1,FALSE,NA,4,8.69,1.6,1.8,2,2,20130822,NA,NA,NA,20180321,296549.7333,9718052.448
AND_A01,T1P2,2,40,abiurana branca,Pouteria guianensis,Sapotaceae,O,30.9,S,1,FALSE,NA,10.76,19.69,2.1,2.3,2.2,2.4,20130822,32.4,NA,FALSE,20180321,296556.0948,9718046.507
AND_A01,T1P2,2,41,mata mata branco,Eschweilera coriacea,Lecythidaceae,O,53.8,E,1,FALSE,NA,15.29,24.75,5.3,4.4,4.8,4.7,20130822,57.2,NA,FALSE,20180321,296532.524,9718038.427
AND_A01,T1P2,2,42,breu barrote,Tetragastris panamensis,Burseraceae,O,46.6,E,1,FALSE,NA,12.58,24.04,3.8,2.3,4,2,20130822,47.9,NA,FALSE,20180321,296510.4537,9718028.189
AND_A01,T1P2,2,43,muiratinga,Brosimum rubescens ,Moraceae,O,36,E,1,FALSE,NA,18.89,25.83,0.7,5.3,3.8,2.7,20130822,NA,NA,TRUE,20180321,296506.2609,9718032.243
AND_A01,T1P2,2,44,mamui,Jacaratia spinosa,Caricaceae,O,45.8,E,1,FALSE,NA,13.9,16.08,2.7,2.5,2.3,2.2,20130822,55.7,NA,FALSE,20180321,296510.632,9718042.631
AND_A01,T1P2,2,45,cajuaçu,Anacardium spruceanum,Anacardiaceae,O,41.1,E,1,FALSE,NA,17.74,28.26,3.6,3.4,3,2.8,20130822,48.5,NA,FALSE,20180321,296505.0768,9718042.262
AND_A01,T1P2,2,46,mata mata branco,Eschweilera coriacea,Lecythidaceae,O,48,C,1,FALSE,NA,19.4,32.31,7,3.6,7.5,6.5,20130822,50.5,NA,FALSE,20180321,296492.7852,9718066.336
AND_A01,T1P2,2,47,escorrega macaco,Capirona huberiana,Rubiaceae,O,38,C,2,FALSE,NA,17.79,27.54,6.8,7.1,8.7,2.3,20130822,43.1,NA,FALSE,20180321,296498.6525,9718070.201
AND_A01,T1P2,2,48,pau jacare,Laetia procera,Salicaceae,O,43.9,E,1,FALSE,NA,19.85,23.75,4.2,4.6,3,3.2,20130822,46.5,NA,FALSE,20180321,296518.8274,9718076.539
AND_A01,T1P2,2,49,abiurana branca,Pouteria guianensis,Sapotaceae,O,60,E,1,FALSE,NA,23.95,27.28,1.7,4.5,3.8,2.5,20130822,NA,NA,TRUE,20180321,296521.4251,9718060.365
AND_A01,T1P2,2,50,mata mata branco,Eschweilera coriacea,Lecythidaceae,O,42.4,E,1,FALSE,NA,13.79,24.08,0.8,2.8,0.6,2.7,20130822,NA,NA,TRUE,20180321,296523.2009,9718056.855
AND_A01,T1P2,2,51,mata mata branco,Eschweilera coriacea,Lecythidaceae,O,37.5,E,1,FALSE,NA,13.49,17.8,1.7,3.7,3.6,2.5,20130822,NA,NA,TRUE,20180321,296523.1506,9718054.675
AND_A01,T1P2,2,52,morta,NA,NA,O,50,NA,NA,TRUE,3,NA,5.56,NA,NA,NA,NA,20130822,NA,NA,TRUE,20180321,296525.1607,9718064.246
AND_A01,T1P2,2,114,jatereu,Lecythis idatimon,Lecythidaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.1,20.97,NA,20180321,296527.0312,9718080.205
AND_A01,T1P2,2,115,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2,13.26,TRUE,20180321,296527.8566,9718079.715
AND_A01,T1P2,2,116,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,13.45,TRUE,20180321,296526.5955,9718078.899
AND_A01,T1P2,2,117,bacaba,Oenocarpus bacaba,Arecaceae,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.1,16.1,NA,20180321,296525.7388,9718078.385
AND_A01,T1P2,2,118,breu barrote,Tetragastris panamensis,Burseraceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,16.95,NA,20180321,296532.2124,9718071.54
AND_A01,T1P2,2,119,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.6,16.37,TRUE,20180321,296529.3234,9718067.252
AND_A01,T1P2,2,120,matamata preto,Eschweilera ovata,Lecythidaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5,14.65,NA,20180321,296538.4309,9718065.305
AND_A01,T1P2,2,121,jarana,Lecythis lurida,Lecythidaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.2,16.16,NA,20180321,296536.5219,9718062.797
AND_A01,T1P2,2,122,abiurana,Pouteria gongrijpii,Sapotaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.3,19.7,NA,20180321,296542.446,9718060.013
AND_A01,T1P2,2,123,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3,14.53,TRUE,20180321,296539.8413,9718056.119
AND_A01,T1P2,2,124,guajara pedra,Pouteria sp.,Sapotaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,14.06,NA,20180321,296550.1654,9718041.228
AND_A01,T1P3,3,53,mamui,Jacaratia spinosa,Caricaceae,O,11.3,S,2,FALSE,NA,11.3,15.36,1.1,0.7,0.6,0.7,20130822,NA,NA,TRUE,20180321,296597.1594,9717946.521
AND_A01,T1P3,3,54,burangica,Galipea trifoliata,NA,O,12.3,S,2,FALSE,NA,10.06,15.17,2.5,1.7,0.8,2.8,20130822,NA,NA,TRUE,20180321,296601.7308,9717943.526
AND_A01,T1P3,3,55,breu branco,Protium paniculatum,Burseraceae,O,18,S,2,FALSE,NA,12.32,18.06,2.7,1.2,1.4,2.8,20130822,NA,NA,TRUE,20180321,296599.3906,9717942.77
AND_A01,T1P3,3,56,iperana,Eperua bijuga,Fabaceae,O,26,S,2,FALSE,NA,8.27,11.4,1.2,4,3.4,1.3,20130822,NA,NA,TRUE,20180321,296600.1216,9717938.539
AND_A01,T1P3,3,57,muiracatiara,Astronium gracile,Anacardiaceae,O,23.6,S,2,FALSE,NA,19.16,25.79,2.3,1.5,1.2,3.7,20130822,NA,NA,TRUE,20180321,296599.84,9717938.45
AND_A01,T1P3,3,58,taxi,Tachigali myrmecophila,Fabaceae,O,30.9,C,1,FALSE,NA,13.6,23.74,2.6,3.7,2.2,4.2,20130822,NA,NA,TRUE,20180321,296602.7221,9717935.994
AND_A01,T1P3,3,59,freijo branco,Cordia scabrifolia,Boraginaceae,O,17.7,S,2,FALSE,NA,6.33,7.91,1,1.1,1,1.2,20130822,NA,NA,TRUE,20180321,296603.2274,9717934.569
AND_A01,T1P3,3,60,inga vermelho,Inga alba,Fabaceae,O,19.1,S,2,FALSE,NA,10.78,17.51,2.2,3.4,2,3.1,20130822,NA,NA,TRUE,20180321,296607.1693,9717932.824
AND_A01,T1P3,3,61,açai,Euterpe oleracea,Arecaceae,P,11,S,2,FALSE,NA,4.8,6.42,0.9,1,0.8,0.8,20130822,NA,NA,TRUE,20180321,296610.0248,9717919.888
AND_A01,T1P3,3,62,inga vermelho,Inga alba,Fabaceae,O,24.1,S,1,FALSE,NA,14.43,19.31,4,2,3.6,2.7,20130822,NA,NA,TRUE,20180321,296610.0943,9717919.32
AND_A01,T1P3,3,63,açai,Euterpe oleracea,Arecaceae,P,11.1,S,1,FALSE,NA,9.09,11.2,1,1,1,0.9,20130822,NA,NA,TRUE,20180321,296612.3624,9717919.591
AND_A01,T1P3,3,64,mamui,Jacaratia spinosa,Caricaceae,O,12.6,S,1,FALSE,NA,5.29,7.49,1,1.2,1,0.8,20130822,NA,NA,TRUE,20180321,296613.8029,9717918.048
AND_A01,T1P3,3,65,andiroba,Carapa guianensis,Meliaceae,O,47.6,E,1,FALSE,NA,18.26,27.64,3,3.3,4.1,4.2,20130822,NA,NA,TRUE,20180321,296616.8452,9717912.059
AND_A01,T1P3,3,66,seringa verdadeira,Hevea brasiliensis,Euphorbiaceae,O,37.3,C,1,FALSE,NA,18.54,27.49,3.2,1.6,1.8,2.7,20130822,NA,NA,TRUE,20180321,296601.1927,9717901.881
AND_A01,T1P3,3,67,mapatirana,Pourouma minor,Urticaceae,O,45.8,C,1,FALSE,NA,16.29,18.96,2.2,0,2,1,20130822,NA,NA,TRUE,20180321,296595.7796,9717906.103
AND_A01,T1P3,3,68,andiroba,Carapa guianensis,Meliaceae,O,59,E,1,FALSE,NA,18.17,27.89,5.2,1.2,4.3,2.2,20130822,NA,NA,TRUE,20180321,296594.5866,9717901.955
AND_A01,T1P3,3,69,guajara bolacha,Pouteria oppositifolia,Sapotaceae,O,50,E,1,FALSE,NA,23.95,37.87,1.7,2.7,1.3,2.5,20130822,NA,NA,TRUE,20180321,296575.389,9717896.609
AND_A01,T1P3,3,70,mata mata branco,Eschweilera coriacea,Lecythidaceae,O,51.7,E,1,FALSE,NA,13.51,18.23,1.2,1.1,1.5,1,20130822,NA,NA,TRUE,20180321,296573.0712,9717909.978
AND_A01,T1P3,3,71,morta,NA,NA,O,43.7,NA,NA,TRUE,1,NA,24.83,NA,NA,NA,NA,20130822,NA,NA,TRUE,20180321,296584.9014,9717912.511
AND_A01,T1P3,3,72,morta,NA,NA,O,38.7,NA,NA,TRUE,1,NA,16.83,NA,NA,NA,NA,20130822,NA,NA,TRUE,20180321,296605.8376,9717918.658
AND_A01,T1P3,3,73,morta,NA,NA,O,38.32,NA,NA,TRUE,1,NA,18.09,NA,NA,NA,NA,20130822,NA,NA,TRUE,20180321,296607.2203,9717918.087
AND_A01,T1P3,3,125,tachi preto,Tachigali myrmecophila,Fabaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4,16.27,NA,20180321,296595.0765,9717946.335
AND_A01,T1P3,3,126,freijo branco,Cordia scabrifolia,Boraginaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.2,15.05,NA,20180321,296595.2061,9717946.079
AND_A01,T1P3,3,127,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,11.15,TRUE,20180321,296591.1654,9717941.592
AND_A01,T1P3,3,128,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9,13.69,TRUE,20180321,296597.324,9717940.616
AND_A01,T1P3,3,129,bacaba,Oenocarpus bacaba,Arecaceae,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9,12.43,NA,20180321,296595.8826,9717932.275
AND_A01,T1P4,4,74,embauba branca,Cecropia palmata,Urticaceae,O,11.9,S,1,FALSE,NA,8.18,17.53,0.8,0.7,0.8,0.6,20130822,NA,NA,NA,20180321,296656.7197,9717811.819
AND_A01,T1P4,4,75,mamui,Jacaratia spinosa,Caricaceae,O,15,S,1,FALSE,NA,6.15,9.27,2.2,1.6,2,1.7,20130822,NA,NA,NA,20180321,296657.3396,9717803.499
AND_A01,T1P4,4,76,mamui,Jacaratia spinosa,Caricaceae,O,14.5,S,1,FALSE,NA,6.29,8.02,1.7,2,1.8,1.5,20130822,18.1,NA,FALSE,20180321,296657.922,9717800.539
AND_A01,T1P4,4,77,jatereu,Lecythis idatimon,Lecythidaceae,O,10.9,S,2,FALSE,NA,8.36,10.24,2.8,2,2.7,3.2,20130822,NA,NA,NA,20180321,296662.1364,9717801.277
AND_A01,T1P4,4,78,morta,NA,NA,O,36,NA,NA,TRUE,3,NA,21.77,NA,NA,NA,NA,20130822,NA,NA,TRUE,20180321,296658.1403,9717797.424
AND_A01,T1P4,4,79,fava folha fina,Parkia sp.,Fabaceae,O,55.4,E,1,FALSE,NA,27.93,32.43,5.6,5.1,4.2,3.8,20130822,NA,NA,NA,20180321,296655.0089,9717788.694
AND_A01,T1P4,4,80,abiurana branca,Pouteria guianensis,Sapotaceae,O,47.4,C,2,FALSE,NA,18.93,31.68,3,3.3,3,3.4,20130822,51.6,NA,FALSE,20180321,296655.9948,9717774.926
AND_A01,T1P4,4,81,freijo branco,Cordia scabrifolia,Boraginaceae,O,12.1,S,2,FALSE,NA,5.95,7.16,0.7,1.8,0.9,1.6,20130822,13.2,NA,FALSE,20180321,296665.6701,9717770.561
AND_A01,T1P4,4,82,cajuaçu,Anacardium spruceanum,Anacardiaceae,O,39.4,E,1,FALSE,NA,20.47,25.76,3,2.7,2.2,5,20130822,44.4,NA,FALSE,20180321,296664.1791,9717766.87
AND_A01,T1P4,4,83,mata mata branco,Eschweilera coriacea,Lecythidaceae,O,84,E,1,FALSE,NA,25.76,34.75,4.5,5.3,2.7,5.4,20130822,85.2,NA,FALSE,20180321,296651.0528,9717767.434
AND_A01,T1P4,4,84,pintadinho,Poeppigia sp.,Fabaceae,O,39.7,C,1,FALSE,NA,18.03,23.93,3.5,3.7,3.6,4.6,20130822,42,NA,FALSE,20180321,296648.2532,9717763.385
AND_A01,T1P4,4,85,abiurana,Pouteria gongrijpii,Sapotaceae,O,42,C,1,FALSE,NA,17.49,27.36,5.8,1.5,1.7,2.2,20130822,NA,NA,TRUE,20180321,296650.1823,9717771.216
AND_A01,T1P4,4,86,casca seca,Licania canescens,Chrysobalanaceae,O,43.4,C,1,FALSE,NA,17.87,31.2,2.7,3,2.6,3.7,20130822,NA,NA,TRUE,20180321,296644.9351,9717769.277
AND_A01,T1P4,4,87,abiurana,Pouteria gongrijpii,Sapotaceae,O,41.5,C,1,FALSE,NA,19.72,26.47,2.5,2,2.4,4.3,20130822,43.7,NA,FALSE,20180321,296634.5605,9717761.511
AND_A01,T1P4,4,88,morta,NA,NA,O,42.4,NA,NA,TRUE,3,NA,24.56,NA,NA,NA,NA,20130822,NA,NA,TRUE,20180321,296631.5651,9717765.314
AND_A01,T1P4,4,89,inga branco,Inga thibaudiana,Fabaceae,O,40.2,C,1,FALSE,NA,17.43,23.52,3.6,1.7,4,1.3,20130822,NA,NA,NA,20180321,296629.0473,9717767.301
AND_A01,T1P4,4,90,pintadinho,Poeppigia sp.,Fabaceae,O,35.3,C,1,FALSE,NA,15.82,21.45,1.3,1.4,2.7,3.2,20130822,37.2,NA,FALSE,20180321,296638.2066,9717776.8
AND_A01,T1P4,4,91,mata mata branco,Eschweilera coriacea,Lecythidaceae,O,40.3,C,1,FALSE,NA,13.32,21.89,3.1,2.8,3.5,2.2,20130822,NA,NA,TRUE,20180321,296632.5337,9717779.54
AND_A01,T1P4,4,92,seringarana,Micrandra minor,Euphorbiaceae,O,56.6,E,1,FALSE,NA,37.68,53.84,4.2,2.8,3.4,4,20130822,NA,NA,TRUE,20180321,296613.8167,9717794.183
AND_A01,T1P4,4,93,seringarana,Micrandra minor,Euphorbiaceae,O,45.9,C,1,FALSE,NA,36.85,46.27,2.3,3.5,3.4,3.2,20130822,47.7,NA,FALSE,20180321,296615.2831,9717792.89
AND_A01,T1P4,4,94,abiurana branca,Pouteria guianensis,Sapotaceae,O,42.3,C,2,FALSE,NA,31.05,43.96,1.2,5.3,5.7,1.8,20130822,43.3,NA,FALSE,20180321,296618.4993,9717796.343
AND_A01,T1P4,4,95,envira quiabo,Sterculia pruriens,Malvaceae,O,49,C,1,FALSE,NA,28.98,35.35,2.2,5.7,6.2,0.7,20130822,50.1,NA,FALSE,20180321,296622.3209,9717797.806
AND_A01,T1P4,4,96,andiroba,Carapa guianensis,Meliaceae,O,49.4,C,1,FALSE,NA,16.1,27.34,1.7,5.5,2.6,5.6,20130822,NA,NA,NA,20180321,296651.3557,9717806.177
AND_A01,T1P4,4,130,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4,14.59,TRUE,20180321,296652.2139,9717811.898
AND_A01,T1P4,4,131,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1,11.91,TRUE,20180321,296649.048,9717809.375
AND_A01,T1P4,4,132,bacaba,Oenocarpus bacaba,Arecaceae,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.7,16.43,NA,20180321,296650.1409,9717807.115
