area,plot,tree,common.name,scientific.name,family.name,DBH,type,Dead,D.class,Htotc,date,UTM.Easting,UTM.Northing
DUC_A01,20,013a,fava folha fina,Pseudopiptadenia psilostachya,Fabaceae,29.4,O,FALSE,NA,21.53058997,20160830,-2.941669623,-59.94119671
DUC_A01,20,014a,breu branco,Protium paniculatum,Burseraceae,14,O,FALSE,NA,13.7546259,20160830,-2.941680477,-59.94121273
DUC_A01,20,015a,louro cheiroso,Diospyros artanthifolia,Ebenaceae,12.2,O,FALSE,NA,12.62911419,20160830,-2.94167593,-59.94117054
DUC_A01,20,016a,urucurana branco,NA,NA,17.2,O,FALSE,NA,15.6098483,20160830,-2.941693123,-59.94112844
DUC_A01,20,017a,ucuuba vermelha,Virola mollissima,Myristicaceae,11.9,O,FALSE,NA,12.43479133,20160830,-2.941704987,-59.94111937
DUC_A01,20,018a,canela de velho,Casearia javitensis,Salicaceae,14.5,O,FALSE,NA,14.05596316,20160830,-2.941715849,-59.94111182
DUC_A01,20,019a,matamata preto,Eschweilera ovata,Lecythidaceae,38.7,O,FALSE,NA,25.25087625,20160830,-2.941718453,-59.94111945
DUC_A01,20,020a,breu branco,Protium paniculatum,Burseraceae,18.6,O,FALSE,NA,16.37241978,20160830,-2.941740224,-59.94116073
DUC_A01,20,021a,louro preto,Ocotea cernua,Lauraceae,12.2,O,FALSE,NA,12.62911419,20160830,-2.941749502,-59.94110061
DUC_A01,20,022a,mapatirana,Pourouma minor,Urticaceae,20.5,O,FALSE,NA,17.36659151,20160830,-2.941766603,-59.94108929
DUC_A01,20,023a,breu branco,Protium paniculatum,Burseraceae,12,O,FALSE,NA,12.49979434,20160830,-2.941765648,-59.94109081
DUC_A01,20,024a,pintadinho,Poeppigia procera,Fabaceae,21.2,O,FALSE,NA,17.72203635,20160830,-2.941780703,-59.9411649
DUC_A01,20,025a,morta,NA,NA,55,O,TRUE,2,30.74956527,20160830,-2.941833117,-59.94113568
DUC_A01,20,026a,abacabeira,NA,NA,11.1,O,FALSE,NA,11.90619742,20160830,-2.941821434,-59.94114052
DUC_A01,20,027a,ucuuba branca,Virola crebrinervia,Myristicaceae,19.4,O,FALSE,NA,16.79645761,20160830,-2.9418418,-59.94110981
DUC_A01,20,028a,castanha sapucaia,Lecythis pisonis,Lecythidaceae,18.5,O,FALSE,NA,16.3188338,20160830,-2.941848795,-59.94107702
DUC_A01,20,029a,morta,NA,NA,17.2,O,TRUE,2,15.6098483,20160830,-2.941848145,-59.94107548
DUC_A01,20,030a,morta,NA,NA,64.1,O,TRUE,2,33.41190456,20160830,-2.941845279,-59.94105022
DUC_A01,20,031a,morta,NA,NA,18.5,O,TRUE,2,16.3188338,20160830,-2.941864382,-59.9410416
DUC_A01,20,032a,ucuuba vermelha,Virola elongata,Myristicaceae,10.4,O,FALSE,NA,11.43040018,20160830,-2.941876809,-59.94111822
DUC_A01,20,033a,tauari vermelho,Couratari multiflora,Lecythidaceae,22.1,O,FALSE,NA,18.17106898,20160830,-2.941893603,-59.94115931
DUC_A01,20,034a,morta,NA,NA,10.3,O,TRUE,1,11.36135267,20160830,-2.941888931,-59.94115811
DUC_A01,20,035a,inga branco,Inga thibaudiana,Fabaceae,14,O,FALSE,NA,13.7546259,20160830,-2.941874166,-59.94116632
DUC_A01,20,036a,breu branco,Protium paniculatum,Burseraceae,19,O,FALSE,NA,16.58546043,20160830,-2.941879434,-59.94120111
DUC_A01,20,037a,breu branco,Protium paniculatum,Burseraceae,14.4,O,FALSE,NA,13.99606267,20160830,-2.941859577,-59.94121191
DUC_A01,20,038a,abacabeira,NA,NA,16,O,FALSE,NA,14.93368048,20160830,-2.941840797,-59.94119795
DUC_A01,20,039a,jacareuba,Calophyllum brasiliense,Calophyllaceae,46.5,O,FALSE,NA,28.01724665,20160830,-2.941792796,-59.94120882
DUC_A01,20,040a,matamata branco,Eschweilera coriacea,Lecythidaceae,27,O,FALSE,NA,20.47629155,20160830,-2.941752016,-59.94125327
DUC_A01,20,041a,breu branco,Protium paniculatum,Burseraceae,26.5,O,FALSE,NA,20.25089629,20160830,-2.941727868,-59.94125757
DUC_A01,20,042a,morta,NA,NA,54,O,TRUE,2,30.44141373,20160830,-2.941712346,-59.94126615
DUC_A01,20,043a,ucuuba vermelha,Virola mollissima,Myristicaceae,11.7,O,FALSE,NA,12.3040868,20160830,-2.941713056,-59.94126844
DUC_A01,20,044a,morta,NA,NA,17,O,TRUE,2,15.49865564,20160830,-2.941591572,-59.94133633
DUC_A01,20,045a,faveira rosa,NA,NA,23,O,FALSE,NA,18.61156547,20160830,-2.941662858,-59.94127595
DUC_A01,20,046a,liana,NA,NA,15.7,L,FALSE,NA,14.7611434,20160830,-2.941627697,-59.94121695
DUC_A01,20,047a,taguari,NA,NA,12.3,O,FALSE,NA,12.69343582,20160830,-2.941653667,-59.94130732
DUC_A01,20,048a,quarubarana,Erisma uncinatum,Vochysiaceae,24,O,FALSE,NA,19.09150815,20160830,-2.941643511,-59.9413042
DUC_A01,20,049a,fava saboeiro,Abarema jupunba,Fabaceae,14,O,FALSE,NA,13.7546259,20160830,-2.94160255,-59.94131826
DUC_A01,20,050a,mamorana,Eriotheca globosa,Malvaceae,22,O,FALSE,NA,18.12160612,20160830,-2.941590045,-59.94133632
DUC_A01,20,051a,louro cheiroso,Diospyros artanthifolia,Ebenaceae,11.9,O,FALSE,NA,12.43479133,20160830,-2.941579226,-59.94133548
DUC_A01,20,052a,louro pimenta,Ocotea canaliculata,Lauraceae,11.2,O,FALSE,NA,11.97312978,20160830,-2.941575345,-59.94132488
